question,answer,id
where are several oranges and tomatoes,bowl,59483
where are the couple of kids sitting,suitcase,423977
where do bunches of green bananas hang,warehouse,397075
where does the woman lie,suitcase,529283
where is the toilet shaped like a square,bathroom,448771
where is the man brushing his teeth,bathroom,392881
where are the couple of cattle eating grass,backyard,66483
where is the dog contemplating its own reflection,mirror,76203
where do the refrigerator and a stove sit,kitchen,396337
where does the cat lay,bed,419618
"where does the view of a train on a track , look to be",station,13901
"where does an arched window with a sign that read , `` flinders street station '' and a row of clocks below it to show different times",building,239350
where is the cat sitting,sink,426690
where are umbrellas hanging,window,405695
where is the dog laying on a wood floor reflected,mirror,520123
where is the baby giraffe sitting,pin,312943
where are two sofas facing each other,room,195507
where do the rectangular toilet bowl,bathroom,206371
where are two purple flowers,vase,52773
where is the herd at a zoo looking sad,cage,259029
where does the man walk toward a parked airplane,vest,190338
where does two people 's at the top of a mountain,ski,173089
where is the woman slicing limes,kitchen,394658
where are two scooters displayed,window,573166
where are the bunch of cloths piled,sink,45582
where did an elephant and a miniature town model display,tent,456755
where is the black cat sitting,pot,411160
where is the toddler lying,crib,132516
where is the batter spread,pan,299326
where is someone holding up a cell phone,office,229833
where are the walls and ceiling constructed of multicolor blocks while fixtures are porcelain,bathroom,314787
where are the couple of soldiers,bathroom,464630
where is the empty bench sitting,street,565765
where does the man cut apples with a knife,kitchen,577122
where is the basin in the shape of a shell,bathroom,143170
where is the plane flying,truck,435445
where do the man and his son play couch potato,room,488641
where does the man in a suit eat a banana,car,349750
where did the cat curl up,suitcase,422910
where did the man and a dog lay,bedroom,474026
where does an train rest,station,541957
where is the woman talking,car,152566
where is the man standing,bathroom,53604
where does the woman wash her hands,sink,407470
where are an espresso machine and microwave,kitchen,414651
where does the small pizza sit,box,86679
where does two bright pink `` simpsons movie '' donuts sitting,shop,320222
where is the cat asleep,luggage,422910
where is the toilet sitting,shower,549209
where is the dog smelling flowers,vase,398270
where do two men gear moving next to each other,ski,147520
where is the man in a black shirt standing,doorway,341369
where are three toilets with a man going to the bathroom in the middle toilet,restroom,215191
where is a pink stuffed animal,plant,173865
where are some green bananas hanging,building,397075
where is man brushing his teeth,room,451375
where are the couple of cattle approaching people,canoe,461404
where are two zebras roaming around,pen,93444
where is the plane sitting,building,532333
where are people collecting their luggage,airport,301110
where is the man enjoying reading,library,400080
where is the boy brushing his teeth,tub,276124
where is the toilet with some plants growing over it,stall,78460
where are the colorful arrangement of chills and lemons,basket,570705
where are these two horses standing,pen,383172
where is the man baking something,oven,296770
where is the man watching television,apartment,233040
where are ceramic products sitting,window,128831
where is the space shuttle parked while visitors look around,museum,294587
where are some fruits and vegetables,box,390287
where are only neutral colors,bedroom,427842
where is the cat curled up,sink,151567
"where is the small , black cat , taking a nap",box,511148
where are the many pink flowers,vase,29698
where are the bunch of cows standing,pin,20966
where are the group of motorcycles shown parked,road,53370
where is the red trolly seen,mirror,495155
where is the man showing a young boy a snowboard,room,329502
where is the person on a skateboard riding,street,339781
"where is the girl looking to see whats ,",cabinet,19448
where are the couple of giraffes standing,room,381858
where does one cat standing while the other sleep on the toilet,sink,473500
where is the toddler sitting whole eating whatever is in the bowl,chair,375099
where is the single person crossing the street,crosswalk,295328
where are several chickens standing,barn,42285
where are green broccoli plants blooming,garden,212514
where did an animal crawl up,sink,45582
where is dirty subway control car sitting,subway,209261
where are two people playing wii,office,373881
where is the desert with ice cream,bowl,144747
where are people riding,boat,338120
where do the group of people stand,road,326480
where is the man laying naked reading a book,bed,493547
where does the little girl play video games,room,158044
where are the lot of red apples put,box,52818
where does the woman pour fluid from a blender pitcher,kitchen,447834
where does the woman place a pan,oven,419980
where is woman pouring liquid into glass,kitchen,447834
where did bunches of apples gather,box,353282
where does the wilted flower sit,jar,474970
