question,answer,id
how many vases are there with drawings on them,two,217043
how many men is standing on a snow covered bank with skis,two,216757
how many lane highway with an overpass that has highway signs attached to it,four,250834
how many zebras is standing and sitting in a wooden pen,three,1907
how many colorful phone cases does the man show off,two,4424
how many giraffes enjoy the view near the rocks,three,145952
how many people are walking along the walkway in a city,two,478249
the cow and how many zebras all walking the same direction,two,140044
how many white horses run through the grassy field,five,207554
how many people is typing on laptops at a restaurant,two,221060
how many bikes are parked next to the garage door that says no parking,five,40625
how many skiers at a ski resort and skiing on a hill,three,10041
how many cat is laying on the bed near each other,two,504147
how many brown bear is laying down on a rock and another bear walking,one,295370
how many bananas are arranged on the plate in semi circle fashion,three,297764
how many sheep in a field grazing and resting,three,101240
how many personal sized pizzas are arranged on the wooden platter,three,324635
how many giraffes standing neck in neck with each other,two,506837
how many people in suits holding hands is walking down the street,two,31734
how many teddy bears sitting next to the plush hello kitty,two,78407
how many suit cases with three different colored handles,three,42422
how many men is sitting around a table playing a game,five,330766
how many jets is flying in formation in the blue skies,five,146959
how many women are smiling while sitting on surfboards,two,296067
how many people sit at the table eating plates of food,five,164200
how many horses is pulling a carriage with people in it,two,441972
how many rows are there of different kinds of donuts,three,191283
how many zebras graze on some grass in a field under a tree,four,261344
how many men is sitting on top of a green bench,three,187442
how many colorful buses wait in front of a building,two,499749
how many people are sitting on the bench in front of a lake,three,393630
how many horse power is the man using plow to cultivate the fields,six,209722
