question,answer,id
"compact what , with couches , dining room table , and computer desk",room,569725
what are walking in the grass and a baby elephant next to an adult one,elephants,69733
what stands at the entrance of a parking area,machine,422469
what does the setting sun silhouette greeting on the savannah,elephants,391700
what is dining filled with ornate dining room furniture,room,40675
what is the boy riding on the edge of a bench,skateboard,554059
what placed besides the road but well tied up,hydrant,410191
what set up on the desk with two monitors,computer,514156
what does the man drink with an empty tray of food and a remote control in front of him,drink,232279
what is eating an apple on a rock,parrot,444080
what are flying in the sky net to a propeller plane,jets,131784
what is the skier up in the air on a snowboard getting,mountain,243072
what is somebody sprinkling cheese and making,pizzas,80624
what is sitting on the front steps in front of a welcome mat,dog,63252
what do different containers with different foods fill,box,260248
what is standing in the trees and grass,giraffe,167758
what are ready for the ride in the truck,dogs,207542
what are boys playing with a ball on a street around parked,cars,475576
what does the female tennis player swing,racquet,26746
what labeled 40 & 42 with three windows,doors,12107
the pretty young lady serving what on a tennis court,ball,93860
what is sitting inside the piece of luggage,cat,470862
what does this black and white photo show,painting,520325
what holding various bowls of food,tray,536167
what train crossing bridge over river,tram,439236
commuter what at covered station with walkways for passengers,trains,136736
what is an old man holding with some candles,cake,130100
the person wearing what is riding on a surfboard,jacket,496530
what sit near the fence post,sheep,134306
what did stuff dressed like santa with presents,bears,59632
"what are laying down , looking out a window",cats,94444
what parked out on the sidewalk next to a red door,bicycles,478132
what are flying in a line in the air,airplanes,510418
what do two costumed people ride,horses,540799
what is shown with parents and children,house,42584
what mixed in with regular in cup,toothbrushes,508177
what filled with furniture and a fire place below a flat screen tv,room,360485
what cut the pile of coupons from adverts,scissors,515527
what does the man look hanging from a string,donut,204664
what are there floating inside of the water,boats,163525
what is the small child holding,remote,271066
pale what with non-usa plates parked with cat nearby,scooter,249290
what are in the room,beds,148706
the person riding what across a snow covered forest,snowboard,245675
what is moored out on the quiet looking lake,boat,288642
what is very clean and ready for move in,bathroom,478645
what display with several options and many glasses,wine,229825
what are three zebras eating at the zoo,grass,197891
what parked in front of a building near a taller building,car,465369
what lies sleeping next to the small stuffed animal,kitten,472314
what covered with papers and sticky notes,desk,524019
what filled with furniture and a flat screen tv,bedroom,249810
what stand near poles in the dirt near a grassy hill,giraffes,241372
what a toilet and a wooden table,room,19329
what is going down the street,bus,360528
what filled with flowers sitting on a shelf,vases,313666
what filled with various types of donuts,box,134818
what herding cattle across a dry field,cattle,66217
what is the storm trooper toy riding,skateboard,383129
what are on the water under a blue sky,boats,351827
what did two make with footstools in a room with a large window,beds,22890
two giraffes eating what off a tree,leaves,118885
what is the naked baby in the water holding,frisbee,191648
what focused on the back wall and windows,scene,4970
"what stocked with fruit , meat , and other food",refrigerator,552520
what is sitting on top of a tarmac,jet,144561
what does the man prepare on the beach,surfboards,460187
what are standing on shore looking at the water in a lake,ducks,540265
what are eating from the small plate,cats,54717
what raised on the corner of jose sarria ct and pond,flag,9809
what does the white dog wear,tie,456709
what is shown with green beans,pizza,365034
what are drinking water from a water trough,cows,181939
what is shown parked in an plane hanger,airplane,423749
what is laying in hay with their eyes closed,sheep,48421
what is ankle deep in some water,bear,573509
what eats some grass next to the tree,cow,302313
what accessory in a glass case,cellphone,27524
what sized dog carrying a frisbee down the street,toy,350484
what is sitting next to a bowl filled with red apples,apple,432636
what adorned with delicious toppings sits on a plate,pizza,209922
"what are nowadays , herded by people and motorcycles",sheep,456478
what is depicting john is 60 years old,cake,579539
teen boys skating in a rink and spray painting what,walls,197605
what is lying next to mobile devices,cat,424367
what sits on the track,car,37104
what is parked at the airport,airplane,280643
what did hay bales strategically place protect riders,motorcycle,473326
what takes off on an airport runway,airplane,192669
what parked in the lot in front of a pickup truck and car,motorcycles,239933
what is sitting next to a large sized showering station,toilet,244406
the baseball batter missing what as the catcher waits with his glove,ball,431167
